CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Quantidade_Acoes;Preco_Medio_Ponderado_Aquisicao;Preco_Medio_Ponderado_Mercado;Valor_Diferenca_Aquisicao_Mercado
09.346.601/0001-25;2025-12-31;6;154608;B3 S.A. - BRASIL, BOLSA, BALCÃO;2024-01-01;2024-12-31;Diretoria Estatutária;10.83;10.83;2391607;13.54;13.90;-860978.52
09.346.601/0001-25;2025-12-31;6;154608;B3 S.A. - BRASIL, BOLSA, BALCÃO;2024-01-01;2024-12-31;Conselho de Administração;11.00;11.00;0;0.00;0.00;0.00
09.611.768/0001-76;2025-12-31;1;148741;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
09.611.768/0001-76;2025-12-31;1;148741;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
09.611.768/0001-76;2025-12-31;1;148741;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
09.611.768/0001-76;2025-12-31;1;148741;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
09.611.768/0001-76;2025-12-31;1;148741;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
09.611.768/0001-76;2025-12-31;1;148741;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.30;0.00;0;0.00;0.00;0.00
09.813.204/0001-16;2025-12-31;3;152149;W2W E-COMMERCE DE VINHOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
09.813.204/0001-16;2025-12-31;3;152149;W2W E-COMMERCE DE VINHOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;0.00;0;0.00;0.00;0.00
09.813.204/0001-16;2025-12-31;3;152149;W2W E-COMMERCE DE VINHOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
09.813.204/0001-16;2025-12-31;3;152149;W2W E-COMMERCE DE VINHOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;0.00;0;0.00;0.00;0.00
09.813.204/0001-16;2025-12-31;3;152149;W2W E-COMMERCE DE VINHOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.00;4.00;0;0.00;0.00;0.00
09.813.204/0001-16;2025-12-31;3;152149;W2W E-COMMERCE DE VINHOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
10.760.260/0001-19;2025-12-31;10;154676;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
10.760.260/0001-19;2025-12-31;10;154676;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;1.00;299914;14.39;9.40;1496570.86
10.760.260/0001-19;2025-12-31;10;154676;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
10.760.260/0001-19;2025-12-31;10;154676;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.58;1.00;234029;0.00;2.97;-695066.13
10.760.260/0001-19;2025-12-31;10;154676;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.83;0.00;0;0.00;0.00;0.00
10.760.260/0001-19;2025-12-31;10;154676;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.75;0.75;2319;9.10;1.98;16511.28
10.835.932/0001-08;2025-12-31;5;154409;CIA ENERGETICA DE PERNAMBUCO - CELPE;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;2.00;23600;15.34;15.34;0.00
10.835.932/0001-08;2025-12-31;5;154409;CIA ENERGETICA DE PERNAMBUCO - CELPE;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;2.00;23600;15.34;20.98;-133104.00
11.284.204/0001-18;2025-12-31;5;154358;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
11.992.680/0001-93;2025-12-31;5;152808;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.33;0.00;0;0.00;0.00;0.00
11.992.680/0001-93;2025-12-31;5;152808;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.83;4.83;772778;0.00;10.89;-8415552.42
11.992.680/0001-93;2025-12-31;5;152808;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
11.992.680/0001-93;2025-12-31;5;152808;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;2.00;1075288;0.00;3.78;-4064588.64
11.992.680/0001-93;2025-12-31;5;152808;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.25;0.00;0;0.00;0.00;0.00
11.992.680/0001-93;2025-12-31;5;152808;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.92;3.92;2562434;0.00;1.52;-3894899.68
12.049.631/0001-84;2025-12-31;12;154742;MOURA DUBEUX ENGENHARIA S/A;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
12.049.631/0001-84;2025-12-31;12;154742;MOURA DUBEUX ENGENHARIA S/A;2023-01-01;2023-12-31;Diretoria Estatutária;6.33;5.00;112568;5.52;5.52;0.00
12.049.631/0001-84;2025-12-31;12;154742;MOURA DUBEUX ENGENHARIA S/A;2023-01-01;2023-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
12.049.631/0001-84;2025-12-31;12;154742;MOURA DUBEUX ENGENHARIA S/A;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
12.049.631/0001-84;2025-12-31;12;154742;MOURA DUBEUX ENGENHARIA S/A;2024-01-01;2024-12-31;Diretoria Estatutária;7.00;5.00;205526;5.88;5.88;0.00
12.049.631/0001-84;2025-12-31;12;154742;MOURA DUBEUX ENGENHARIA S/A;2024-01-01;2024-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
12.091.809/0001-55;2025-12-31;11;154682;BRAVA ENERGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.33;2.92;78533;0.00;29.49;-2315938.17
12.091.809/0001-55;2025-12-31;11;154682;BRAVA ENERGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.83;0.00;0;0.00;0.00;0.00
12.104.241/0004-02;2025-12-31;10;154773;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.58;0.00;0;0.00;0.00;0.00
12.104.241/0004-02;2025-12-31;10;154773;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;11.25;1.00;0;0.00;0.00;0.00
12.104.241/0004-02;2025-12-31;10;154773;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.75;0.00;0;0.00;0.00;0.00
12.104.241/0004-02;2025-12-31;10;154773;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;10.92;8.00;155000;8.84;5.83;466550.00
12.181.987/0001-77;2025-12-31;5;151863;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;523250;5.48;4.43;549412.50
12.181.987/0001-77;2025-12-31;5;151863;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.25;4.67;0;0.00;0.00;0.00
12.181.987/0001-77;2025-12-31;5;151863;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.67;4.67;876691;4.18;3.72;403277.86
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;12.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;12.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2025-01-01;2025-12-31;Conselho de Administração;12.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
12.300.288/0001-07;2025-12-31;7;154708;NORTE ENERGIA S.A.;2025-01-01;2025-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2023-01-01;2023-12-31;Diretoria Estatutária;7.41;7.41;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2022-01-01;2022-12-31;Conselho de Administração;4.75;0.00;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2022-01-01;2022-12-31;Diretoria Estatutária;6.25;6.25;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2024-01-01;2024-12-31;Conselho de Administração;5.92;0.00;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2024-01-01;2024-12-31;Diretoria Estatutária;8.25;8.25;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2025-01-01;2025-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
12.420.164/0001-57;2025-12-31;9;154673;CM HOSPITALAR S.A;2025-01-01;2025-12-31;Diretoria Estatutária;6.25;6.25;0;0.00;0.00;0.00
12.648.266/0001-24;2025-12-31;11;154595;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.00;1.00;200000;11.60;31.57;-3994000.00
12.648.266/0001-24;2025-12-31;11;154595;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;3.00;950000;11.60;31.57;-18971500.00
13.574.594/0001-96;2025-12-31;7;153774;ZAMP SA;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
13.574.594/0001-96;2025-12-31;7;153774;ZAMP SA;2022-01-01;2022-12-31;Diretoria Estatutária;6.17;6.17;1502143;8.57;10.04;-2208150.21
13.574.594/0001-96;2025-12-31;7;153774;ZAMP SA;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
13.574.594/0001-96;2025-12-31;7;153774;ZAMP SA;2023-01-01;2023-12-31;Diretoria Estatutária;6.42;6.00;248726;0.00;5.07;-1261040.82
13.574.594/0001-96;2025-12-31;7;153774;ZAMP SA;2024-01-01;2024-12-31;Diretoria Estatutária;6.50;6.50;3958866;0.00;6.31;-24980444.46
13.574.594/0001-96;2025-12-31;7;153774;ZAMP SA;2024-01-01;2024-12-31;Conselho de Administração;6.17;6.17;0;0.00;0.00;0.00
13.783.221/0004-78;2025-12-31;8;153699;MADERO INDÚSTRIA E COMÉRCIO S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;2.00;0;0.00;0.00;0.00
13.783.221/0004-78;2025-12-31;8;153699;MADERO INDÚSTRIA E COMÉRCIO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.00;9.00;0;0.00;0.00;0.00
13.783.221/0004-78;2025-12-31;8;153699;MADERO INDÚSTRIA E COMÉRCIO S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;2.00;0;0.00;0.00;0.00
13.783.221/0004-78;2025-12-31;8;153699;MADERO INDÚSTRIA E COMÉRCIO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;8.00;0;0.00;0.00;0.00
13.783.221/0004-78;2025-12-31;8;153699;MADERO INDÚSTRIA E COMÉRCIO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.92;0.00;0;0.00;0.00;0.00
13.783.221/0004-78;2025-12-31;8;153699;MADERO INDÚSTRIA E COMÉRCIO S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
14.110.585/0001-07;2025-12-31;17;154265;MÉLIUZ S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.30;1.00;20844;20.65;0.00;430428.60
14.110.585/0001-07;2025-12-31;17;154265;MÉLIUZ S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.66;0.00;0;0.00;0.00;0.00
14.110.585/0001-07;2025-12-31;17;154265;MÉLIUZ S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.83;0.00;0;0.00;0.00;0.00
14.110.585/0001-07;2025-12-31;17;154265;MÉLIUZ S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.83;0.00;0;0.00;0.00;0.00
14.110.585/0001-07;2025-12-31;17;154265;MÉLIUZ S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.83;0.00;0;0.00;0.00;0.00
14.110.585/0001-07;2025-12-31;17;154265;MÉLIUZ S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.83;0.00;0;0.00;0.00;0.00
14.127.813/0001-51;2025-12-31;10;154364;ARANDU INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;5.00;0;0.00;0.00;0.00
14.127.813/0001-51;2025-12-31;10;154364;ARANDU INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
14.127.813/0001-51;2025-12-31;10;154364;ARANDU INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.67;5.00;0;0.00;0.00;0.00
14.127.813/0001-51;2025-12-31;10;154364;ARANDU INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.08;2.08;0;0.00;0.00;0.00
14.191.427/0001-29;2025-12-31;2;153679;GRANBIO INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;1.00;0.00;0;0.00;0.00;0.00
14.191.427/0001-29;2025-12-31;2;153679;GRANBIO INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.191.427/0001-29;2025-12-31;2;153679;GRANBIO INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
14.191.427/0001-29;2025-12-31;2;153679;GRANBIO INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
14.191.427/0001-29;2025-12-31;2;153679;GRANBIO INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.191.427/0001-29;2025-12-31;2;153679;GRANBIO INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;1.00;0.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;4.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;4.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;4.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.83;5.83;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2025-01-01;2025-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;5.83;5.83;0;0.00;0.00;0.00
14.388.334/0001-99;2025-12-31;7;154435;PARANA BCO S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;4.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.67;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.33;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.42;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.92;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.75;2.75;302542;5.47;0.00;1654904.74
14.785.152/0001-51;2025-12-31;4;153852;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
15.139.629/0001-94;2025-12-31;7;154410;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;2.42;32267;15.34;15.34;0.00
15.139.629/0001-94;2025-12-31;7;154410;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;2.00;32267;15.34;20.98;-181985.88
15.139.629/0001-94;2025-12-31;7;154410;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2022-01-01;2022-12-31;Conselho de Administração;5.00;2.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2023-01-01;2023-12-31;Conselho de Administração;6.00;4.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2024-01-01;2024-12-31;Conselho de Administração;6.00;4.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2025-01-01;2025-12-31;Conselho de Administração;6.00;4.00;0;0.00;0.00;0.00
16.233.389/0001-55;2025-12-31;6;152025;CVLB BRASIL S.A;2025-01-01;2025-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
16.404.287/0001-55;2025-12-31;6;153864;SUZANO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;1.00;130435;0.00;39.10;-5100008.50
16.404.287/0001-55;2025-12-31;6;153864;SUZANO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;0.00;0;0.00;0.00;0.00
16.404.287/0001-55;2025-12-31;6;153864;SUZANO S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
16.404.287/0001-55;2025-12-31;6;153864;SUZANO S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.83;0.00;0;0.00;0.00;0.00
16.404.287/0001-55;2025-12-31;6;153864;SUZANO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.17;1.00;1005113;0.00;53.63;-53904210.19
16.590.234/0001-76;2025-12-31;19;154744;AZZAS 2154 S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
16.590.234/0001-76;2025-12-31;19;154744;AZZAS 2154 S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.75;2.00;114374;37.51;74.22;-4198669.54
16.590.234/0001-76;2025-12-31;19;154744;AZZAS 2154 S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.67;0.00;0;0.00;0.00;0.00
16.590.234/0001-76;2025-12-31;19;154744;AZZAS 2154 S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;1.00;4809;50.73;79.98;-140663.25
16.590.234/0001-76;2025-12-31;19;154744;AZZAS 2154 S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.75;0.00;0;0.00;0.00;0.00
16.590.234/0001-76;2025-12-31;19;154744;AZZAS 2154 S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.42;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.83;5.00;152418;0.00;10.04;-1530276.72
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.33;4.00;129082;0.00;16.65;-2149215.30
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
16.614.075/0001-00;2025-12-31;4;154812;DIRECIONAL ENGENHARIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.33;7.33;369156;0.00;20.67;-7630454.52
16.670.085/0001-55;2025-12-31;9;154687;LOCALIZA RENT A CAR S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;5.00;129714;0.00;52.91;-6863167.74
16.670.085/0001-55;2025-12-31;9;154687;LOCALIZA RENT A CAR S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;1.00;63357;0.00;52.91;-3352218.87
16.670.085/0001-55;2025-12-31;9;154687;LOCALIZA RENT A CAR S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
16.670.085/0001-55;2025-12-31;9;154687;LOCALIZA RENT A CAR S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;1.00;89510;0.00;68.45;-6126959.50
16.670.085/0001-55;2025-12-31;9;154687;LOCALIZA RENT A CAR S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;5.67;190829;0.00;65.75;-12547006.75
